feature,avg_mae
GPR150,1.286937969202502
AP1S2,1.2868219944921029
ARHGAP40,1.2866194137468008
ATP4B,1.286490366700271
GPR37,1.2858859199102988
PPP2R1B,1.2856909734528637
PSMB9,1.2856212861738532
IFI6,1.2855239878687366
C5AR2,1.2854686804725384
CDC42BPG,1.285153595007534
HLA-DOB,1.2850199849727233
LILRA3,1.284934731003334
TULP1,1.2845873489800814
ASB10,1.2837663322027797
RAD54B,1.2837631773113385
MIA2,1.2835599623949776
LOC400927-CSNK1E,1.2830697287723936
HMGCS2,1.2826123781980314
TEKT4,1.2824658225329164
C1QTNF5,1.282428073209565
ZFAND1,1.2823869777600518
PTPRH,1.2821541118858601
SS18L2,1.2821152975148165
TNFRSF11B,1.2820267021073963
PCDHGA3,1.2819904498448866
RPP40,1.2817181435104898
C8orf34,1.281679918223414
HOXB6,1.2816411782521206
ZG16B,1.2816053525727367
DNAJC15,1.2815730402347958
COA6,1.2810638681030269
MTCL1,1.2808497924804683
DLGAP3,1.2807246949347135
MUC15,1.2805992119519458
KRT16,1.2804832164632858
KIF2C,1.2803334542741445
CXCR1,1.2801378567715347
KRTAP9-8,1.2798628081959686
SCD,1.2798427384475186
B3GALNT1,1.279751569908405
SLC35G2,1.2797408002656072
CA5A,1.27973031810892
PDIA2,1.2797165362654062
RYR3,1.279681072971738
IGLON5,1.2795307086918273
LCN2,1.279455866935993
F2RL1,1.2792757094652896
ELP2,1.278990761971309
THEGL,1.2788957806554329
SVIP,1.2786677104029156
PPP4R4,1.2785854778105636
IL1R2,1.2785402980515048
GPAM,1.2784627230624492
DYNC1I2,1.2783815633839577
PUDP,1.2783732293227625
NEFH,1.2782749533817683
ITGAD,1.2782140160343571
HIST1H3E,1.2781571288852032
LAD1,1.2779753652112231
PRH1,1.2777921939718313
TEDDM1,1.2777656815101366
ANK1,1.2777582434292483
C5AR1,1.2775908467786066
PQLC3,1.277519841540106
TFF3,1.2774388974735653
SP5,1.2774174692561702
ANO1,1.2771321209874644
NAV2,1.2771077246830396
MSX1,1.2770758787484011
BSPRY,1.2770283792956119
CKS2,1.2769681357969085
FAM179A,1.2769220436569737
IFI44L,1.276842514169627
EPHA1,1.2768304793259195
C20orf24,1.276788136133654
POU5F1B,1.2767620391845695
HMBS,1.2767033108678354
UBE2S,1.2766520696179628
LRRC23,1.27659264755249
EXTL1,1.276397967108365
LCP1,1.276396285221495
CHST8,1.2763820072042535
DCST2,1.2762915108568915
TMSB15B,1.2762639883633318
ATL1,1.276223150371683
CTAG1A,1.276160276647107
PRF1,1.2761520920115503
ACKR2,1.2760020784049195
C15orf61,1.2759857733996156
NUDT2,1.275901344825481
SPTBN4,1.275845185904667
LRRC17,1.2758139682638232
MICALL2,1.275803745927481
PANX2,1.2757903297687392
GPR87,1.2757630885998952
TEK,1.2757602857392423
PBDC1,1.27574385457006
CLDN14,1.2757097767376073
PSMA1,1.275610282340214
PILRB,1.275575568689807
FITM1,1.275511407996868
PABPC1L,1.275502838924013
NPIPB3,1.2754723026670256
HOXA9,1.2753755758982686
ACP6,1.2752649634788775
AIM1L,1.2751611375479865
TMC8,1.2751577374688505
UQCRHL,1.2750640784954204
MTRNR2L2,1.2750586305289433
KLHL23,1.2749228683366447
MYCBP,1.2748651304573844
TNFRSF19,1.2748178193980249
RHO,1.2747027761525127
KLHDC1,1.2746960789331891
TMEM186,1.2746370312920932
PRPSAP2,1.274635408730342
DNPH1,1.2745916449553387
FA2H,1.2745913416053503
FCN1,1.2745825569521154
C7orf34,1.2745324311091981
HAPLN4,1.2744859116652905
GOLGA6B,1.2743940573856747
UBE2Q2L,1.2743201501780534
TMEM116,1.2742593913900435
GRHL1,1.2742448085916451
ABCA4,1.2742340598270816
TBC1D3B,1.2741815794740876
TCAP,1.274164776111471
RHAG,1.2741317988428564
GPRIN1,1.2741190910339362
SLCO5A1,1.2741024575069033
EHHADH,1.2740878611597533
BGLAP,1.2740411888648717
OXTR,1.2740313510237078
LYPD3,1.274019800646551
CD53,1.274016470152756
ABCC2,1.273963924802582
TCEB3CL,1.2738569869732035
LYPD6B,1.2738459662075692
MTURN,1.2738258987952917
SLC1A3,1.2738122016643654
OR2L2,1.2738046494845683
SCOC,1.2737428003508469
C11orf42,1.2737382661227512
PRR7,1.2737378169092635
FASN,1.2737203876258583
