feature,avg_mae
NANOS3,5.5028630831488226
CDRT15,5.502863067890035
KIAA0226L,5.502863053157411
SIGLEC12,5.5028630344785485
RELT,5.502863027901485
PPIC,5.502863024876034
BLOC1S5,5.502863005013303
GTSE1,5.502862927272404
SPATA22,5.502862917406804
OR52D1,5.5028628653164535
CENPM,5.502862855977026
CYP7B1,5.502862846111429
CP,5.502862803755137
CTSW,5.502862712465482
MEP1B,5.502862707598455
COL21A1,5.502862697732858
UFSP2,5.5028626973382355
PCSK9,5.502862677738583
OCEL1,5.502862659191262
ZNF680,5.5028626419593545
SDS,5.502862639328527
NMRK1,5.502862626042861
CCDC51,5.502862605390875
ARC,5.502862585659684
ZNF843,5.502862573952508
GPR174,5.502862549880456
NCCRP1,5.502862517126674
CD207,5.502862502920214
MTRNR2L6,5.5028624863460145
HIST1H2AE,5.502862468193317
SIK2,5.502862446752087
AVP,5.502862425442403
OR2M7,5.502862424784692
TF,5.502862411499023
SMLR1,5.502862389005465
HSFX1,5.502862388347761
TRIM34,5.502862350595408
THSD7B,5.502862340992894
CACNA2D2,5.502862331127298
ADAT3,5.502862318236253
POSTN,5.502862309422985
DYRK3,5.502862303372086
HPSE2,5.502862272591426
UCP1,5.502862258911129
FOXD4L3,5.50286224246847
ADPRHL1,5.502862237732987
EIF3C,5.502862210898562
OLIG1,5.502862189062712
ACTA2,5.502862182091021
ZMYND10,5.50286217748708
LRRCC1,5.502862147495666
CFHR3,5.502862134473077
WDR88,5.502862132105333
CORO6,5.502862129737589
OR3A2,5.502862103560874
IGFALS,5.502862087512836
MTERF3,5.502862084882013
DEPDC4,5.502862074884875
CYP3A5,5.5028620530490215
SEMA4A,5.502862035817113
OR2A14,5.502862035685574
UBE3D,5.502862032791665
TBC1D3H,5.502862017401332
APOA5,5.50286200056405
C10orf55,5.502861989251495
OR52B6,5.502861982016724
KTI12,5.502861967547187
RARS2,5.502861949394486
CST6,5.502861940449682
FAM71C,5.502861927953258
NPPA,5.502861906643571
CCDC74B,5.502861893357899
SIRPG,5.502861877704487
XG,5.502861877309864
BHLHE22,5.502861870864341
SFT2D2,5.502861855342468
APOF,5.5028618391628905
FAM209A,5.502861836926688
TBC1D3E,5.502861836663608
INCA1,5.502861812065387
TGFBR3L,5.5028618091714785
CD3E,5.502861796938137
MS4A6A,5.502861777733111
IL18R1,5.5028617745761235
MRPS18C,5.502861731825201
LRRC18,5.502861714067132
CHRNG,5.502861703412284
BDH1,5.502861699202963
CCL24,5.502861685259587
FKBP6,5.502861656188961
PLA2G2D,5.5028616423771295
MAGEB17,5.502861628959917
COX6A2,5.502861613832671
KRTAP12-1,5.502861613306505
ABO,5.502861609491806
MRPL39,5.502861606860981
OR8S1,5.502861591865276
OR2M4,5.502861581736596
GOLGA6B,5.502861568714009
CACNA2D3,5.502861564241607
ASB4,5.502861564110068
TAS2R40,5.502861548719734
FDX1L,5.502861543852706
SLC16A6,5.5028615314878255
ART3,5.502861528988546
MSI1,5.502861506889609
