feature,avg_mae
HLA-DRB1,5.562602835249041
ZNF615,5.56259118773946
RAB3C,5.562574712643678
ZNF77,5.562555478927203
UFSP2,5.562528122605363
PI3,5.562520766283526
PXMP2,5.562498850574713
ERICH4,5.562472107279694
OR2L5,5.562459310344828
ALG14,5.56245816091954
TMEM171,5.562439310344822
CDK5R1,5.562413946360148
BCL2L10,5.562411724137929
SP140,5.5624057471264345
FKBP6,5.562378160919541
INSL3,5.562376858237546
RHOV,5.562366743295014
CACNA1G,5.562364444444444
COL23A1,5.562356015325669
CMTM1,5.562352567049808
SIGLEC9,5.562349348659001
OR2B11,5.562336628352488
PLA2G16,5.562334482758619
KPNA5,5.562326590038316
FOXE3,5.562317624521073
SDF2,5.562306513409959
FAM131C,5.562295402298848
KCNAB1,5.562292107279693
WFDC3,5.562282068965517
NIT2,5.562272567049807
MYLPF,5.562269808429119
ABCB7,5.5622694252873535
WDR53,5.562260536398468
MLN,5.562248735632185
PURG,5.5622386973180085
AADACL2,5.562223524904216
LGALS12,5.562218773946358
PCSK1,5.5622166283524885
ZNF572,5.562213256704979
SH2D1B,5.562204980842913
PKHD1,5.562201072796931
NRG2,5.562197088122605
CA4,5.562184061302681
KCNT1,5.562168429118774
GCH1,5.562163908045977
ZMYND10,5.562162452107275
PHOSPHO2-KLHL23,5.5621190804597695
RASAL3,5.562118314176243
KRT20,5.562098314176244
CCDC69,5.562091494252871
MYCN,5.562069118773943
EME1,5.5620614559386965
FAM25C,5.562030038314174
SLC39A4,5.562029961685822
DSC1,5.56202045977011
GCNT4,5.562009118773943
TEKT2,5.561999157088123
SARDH,5.561987892720306
PRSS8,5.561986666666666
LILRA4,5.5619737164750935
UPP1,5.561968812260529
PLEKHG4B,5.561963831417622
GSTT1,5.561948735632185
POGLUT1,5.561927739463601
CCDC171,5.5619240613026815
HMOX1,5.561918773946359
GRIN2B,5.561918467432953
KLK7,5.561890114942527
LINS1,5.561887432950187
EIF4EBP3,5.561884444444445
RAB31,5.561877011494247
ZNF812,5.561875402298852
KRTAP5-9,5.561874865900384
PCDHA8,5.561872107279689
POLR3GL,5.561858544061306
GABBR2,5.5618573180076645
RBPMS2,5.56184229885058
MICU2,5.561829961685822
UNC13C,5.5618233716475105
TM4SF19,5.5618105747126405
ABHD1,5.5618078160919495
NRXN2,5.561800000000001
DIRC1,5.561787892720308
SPATA33,5.561772950191572
CLEC4E,5.561772796934863
MRPL47,5.561769501915705
45550,5.561758314176246
HHIPL2,5.561749195402302
MYOM3,5.561738390804601
DNAAF2,5.561735019157087
RTP3,5.561731724137928
ANXA3,5.561729195402296
ENDOG,5.561713256704977
TRIM9,5.561711647509578
EGF,5.561709501915708
INPP5J,5.561699540229884
GPR68,5.5616803831417645
SAMD11,5.561648582375478
VWDE,5.561646819923371
EFCAB1,5.561643984674326
TMEM249,5.561630651340993
CRTAC1,5.561606819923371
EHHADH,5.561589348659005
MS4A15,5.561588735632184
KHDRBS2,5.56157325670498
C14orf142,5.5615727969348665
TRIM69,5.561571494252876
OCA2,5.561556934865894
KRT19,5.56154498084291
RASL10B,5.5615400766283525
FAM43B,5.561527969348656
RBM11,5.56152314176245
PNMT,5.56152199233716
OR4F16,5.561518850574714
SH2B2,5.561511264367812
LANCL3,5.561490881226052
IQCA1,5.56148674329502
FAIM2,5.561468888888886
SOWAHA,5.561461302681986
PSD4,5.561429272030647
NXNL1,5.561428735632185
KPRP,5.561422605363983
CHI3L2,5.561408045977014
GNAI1,5.561389655172411
