feature,avg_mae
ENSSSCG00000010185,0.21246517940986717
ENSSSCG00000030632,0.21233012462764922
ENSSSCG00000049122,0.20487313741366114
ENSSSCG00000027405,0.20406970920244963
ENSSSCG00000006250,0.2034520177242933
ENSSSCG00000036078,0.2025552230194697
ENSSSCG00000023630,0.20244403860641141
ENSSSCG00000043195,0.20179348070216538
ENSSSCG00000003895,0.2017366105109581
ENSSSCG00000029945,0.2017069360103481
ENSSSCG00000001787,0.20159719614224175
ENSSSCG00000003022,0.20129180541315708
ENSSSCG00000029275,0.20093660896312188
ENSSSCG00000033823,0.20091615110110211
ENSSSCG00000032662,0.20089369167178311
ENSSSCG00000038250,0.2000026862327006
ENSSSCG00000009873,0.19984883368409398
ENSSSCG00000027051,0.19975106650986807
ENSSSCG00000063407,0.19959701983842063
ENSSSCG00000038329,0.19907462743524396
ENSSSCG00000021393,0.19880745386163717
ENSSSCG00000023228,0.19868726897852934
ENSSSCG00000011453,0.19858139749774523
ENSSSCG00000017446,0.19857422150715676
ENSSSCG00000017761,0.1984806650816555
ENSSSCG00000003981,0.1983380774482872
ENSSSCG00000010483,0.1982378089181119
ENSSSCG00000026713,0.19819903511620038
ENSSSCG00000025582,0.19814798765857336
ENSSSCG00000004941,0.1980733480752085
ENSSSCG00000035028,0.19804812750390774
ENSSSCG00000026446,0.19801235284929158
ENSSSCG00000013293,0.1979959143624251
ENSSSCG00000044105,0.19793206959928852
ENSSSCG00000007637,0.19788150949989497
ENSSSCG00000032583,0.1978807446145828
ENSSSCG00000038048,0.19786666408750317
ENSSSCG00000062036,0.19782303453054603
ENSSSCG00000006166,0.19778104539379868
ENSSSCG00000015785,0.1977780287981831
ENSSSCG00000010949,0.19762188281988308
ENSSSCG00000024692,0.19760707694485533
ENSSSCG00000037510,0.19750471689923965
ENSSSCG00000009580,0.19750263030630563
ENSSSCG00000008692,0.19746832098617506
X1_67807361,0.1973292232020814
ENSSSCG00000035119,0.19731311309030775
ENSSSCG00000011580,0.19726507048468045
ENSSSCG00000010309,0.1972429351142322
ENSSSCG00000063274,0.19712949593955237
ENSSSCG00000006008,0.19712301430002965
ENSSSCG00000010341,0.19704275150569012
ENSSSCG00000008238,0.19703355143074666
X8_15770741,0.19702645311306516
X8_39642693,0.19702064225907076
ENSSSCG00000040728,0.19697778788521791
X15_7623744,0.1969612241314861
ENSSSCG00000012434,0.1969611718362638
X12_51610725,0.1969328889949212
ENSSSCG00000002828,0.19693185454990317
ENSSSCG00000057683,0.19691555165381647
ENSSSCG00000032796,0.19690916276412873
ENSSSCG00000023593,0.196846766592151
ENSSSCG00000023331,0.19684058093185106
ENSSSCG00000026781,0.1968167170003015
ENSSSCG00000034165,0.19678814178418252
ENSSSCG00000012181,0.19676643511080802
ENSSSCG00000060615,0.19674398046237823
X1_105997010,0.19673532950890532
ENSSSCG00000001825,0.1967068078820158
ENSSSCG00000037232,0.19670214911403597
ENSSSCG00000032673,0.19668741385489394
ENSSSCG00000030182,0.19668586219523207
ENSSSCG00000011131,0.1966503035230226
ENSSSCG00000017038,0.19664390275999136
ENSSSCG00000001847,0.19663520632284034
ENSSSCG00000037920,0.1966158044929281
X15_59702072,0.19660638253606552
ENSSSCG00000000579,0.1965859869328867
ENSSSCG00000007043,0.1965633189802189
ENSSSCG00000039426,0.1965610796432301
ENSSSCG00000033731,0.1965568861807373
ENSSSCG00000017752,0.1965556207666059
ENSSSCG00000012179,0.19652201237170316
ENSSSCG00000017245,0.1965217061670888
ENSSSCG00000017936,0.19650336801448032
ENSSSCG00000010092,0.19650222663933165
ENSSSCG00000010188,0.19648948459401377
ENSSSCG00000005469,0.1964716105072211
ENSSSCG00000038706,0.19646563891796223
ENSSSCG00000037977,0.19646417597260832
ENSSSCG00000030567,0.19646415021323263
ENSSSCG00000060456,0.1964618635028996
X1_66276278,0.1964611630136266
ENSSSCG00000056227,0.19644257942028126
ENSSSCG00000007426,0.19643828351635623
ENSSSCG00000012631,0.19642017561132985
ENSSSCG00000026224,0.1964051191749422
ENSSSCG00000018699,0.1963974179559066
ENSSSCG00000017231,0.19639579833639076
ENSSSCG00000052926,0.19638848242342555
ENSSSCG00000048997,0.1963877402158437
ENSSSCG00000038478,0.1963841321485637
ENSSSCG00000042218,0.19637867484575916
ENSSSCG00000001917,0.19637848372807631
ENSSSCG00000026914,0.19637824292939451
ENSSSCG00000035007,0.19636183406687888
ENSSSCG00000011918,0.19635462790712654
ENSSSCG00000006632,0.19635410243351856
ENSSSCG00000025245,0.19634999990914903
ENSSSCG00000008748,0.19634503808703802
ENSSSCG00000024867,0.19634464052143333
ENSSSCG00000032705,0.19633911316767716
ENSSSCG00000011928,0.19633242865434292
ENSSSCG00000010882,0.1963280624418438
ENSSSCG00000037449,0.19632348105565398
ENSSSCG00000028210,0.19631703500496647
ENSSSCG00000015842,0.19630817169732503
ENSSSCG00000012131,0.19630532985844126
ENSSSCG00000005608,0.19629309913621626
ENSSSCG00000058331,0.19629220593862104
X12_26216813,0.1962779792201449
ENSSSCG00000033885,0.19627203312482241
ENSSSCG00000062903,0.1962695907251979
ENSSSCG00000033585,0.19626191030287635
ENSSSCG00000033054,0.19626110559928173
ENSSSCG00000023672,0.19625932413342181
ENSSSCG00000036820,0.1962580142774544
ENSSSCG00000017906,0.19625530773167157
ENSSSCG00000000137,0.1962513397046439
ENSSSCG00000033745,0.19625038509627882
ENSSSCG00000045200,0.19624686361105112
ENSSSCG00000037024,0.19624446115723385
ENSSSCG00000055803,0.19624300932413422
ENSSSCG00000006095,0.1962423185112738
ENSSSCG00000046737,0.19623924886900213
ENSSSCG00000016435,0.19623782889866742
ENSSSCG00000001769,0.19623701495054696
X1_107648803,0.19623444762093858
ENSSSCG00000014575,0.19623098282342535
ENSSSCG00000000275,0.1962305503536151
ENSSSCG00000029097,0.19622843507023158
ENSSSCG00000024019,0.19622781723022914
ENSSSCG00000031889,0.19622509735987123
ENSSSCG00000002884,0.19622318876136383
ENSSSCG00000014049,0.1962222051479444
ENSSSCG00000011885,0.1962202569303248
ENSSSCG00000052603,0.19621693025356265
ENSSSCG00000037568,0.19621353105415096
X4_56209451,0.19620833538014895
ENSSSCG00000007780,0.1962054553414337
ENSSSCG00000024613,0.1962049266593559
ENSSSCG00000005619,0.19619269485605084
ENSSSCG00000053768,0.19619249138547568
ENSSSCG00000031271,0.1961912477426497
ENSSSCG00000009554,0.19619078601897771
ENSSSCG00000012576,0.19619008982431596
ENSSSCG00000037559,0.196173851622934
ENSSSCG00000010200,0.1961704056491946
ENSSSCG00000004510,0.19616851596859647
ENSSSCG00000054170,0.1961682559421986
ENSSSCG00000052169,0.19616622993310787
X1_267472940,0.19616284488407107
ENSSSCG00000012297,0.19616053283266305
ENSSSCG00000054301,0.1961588171622556
ENSSSCG00000053231,0.19615717472846897
ENSSSCG00000060082,0.1961562000463136
X7_112920344,0.1961554316898609
ENSSSCG00000002755,0.19615504357475214
ENSSSCG00000021728,0.19615168319309986
ENSSSCG00000027403,0.19615044746555937
ENSSSCG00000011235,0.1961452061360031
X15_131531613,0.19614159382913463
ENSSSCG00000053663,0.1961392331074217
ENSSSCG00000012050,0.19613325503926202
ENSSSCG00000058973,0.19613299282235952
ENSSSCG00000013849,0.19613210066823217
ENSSSCG00000016364,0.1961286131895981
ENSSSCG00000018065,0.1961272438938575
ENSSSCG00000058830,0.19612546061996597
ENSSSCG00000051899,0.1961251943070806
ENSSSCG00000022828,0.19612493787892352
ENSSSCG00000006927,0.196123648369221
ENSSSCG00000028947,0.1961232407019723
ENSSSCG00000030042,0.1961215003512889
ENSSSCG00000034827,0.1961136890897286
ENSSSCG00000005480,0.1961134424334455
ENSSSCG00000004374,0.19611215690723796
ENSSSCG00000062032,0.19610901926062038
ENSSSCG00000054880,0.19610449996128168
ENSSSCG00000025729,0.19610440109097435
ENSSSCG00000036257,0.19609817755867737
ENSSSCG00000051883,0.19609665234642534
X16_22978591,0.1960927588018661
ENSSSCG00000047097,0.19609159507080548
ENSSSCG00000053453,0.1960898488188797
ENSSSCG00000001756,0.1960889271886562
ENSSSCG00000059850,0.1960871271474095
ENSSSCG00000039712,0.19608645195581448
ENSSSCG00000010530,0.19608417891038607
ENSSSCG00000008986,0.19607509914166596
ENSSSCG00000059736,0.19607220586281177
ENSSSCG00000003709,0.1960688976800123
ENSSSCG00000029291,0.1960646033569954
ENSSSCG00000037347,0.19606195841194904
ENSSSCG00000005403,0.1960610430980204
ENSSSCG00000002930,0.19606084611504712
ENSSSCG00000020777,0.1960593928386627
ENSSSCG00000034449,0.1960586326788941
ENSSSCG00000028157,0.19605757237058907
ENSSSCG00000004238,0.19605754183934887
ENSSSCG00000027840,0.1960503897821233
ENSSSCG00000059754,0.19604566903665455
ENSSSCG00000017008,0.19604527885658002
X9_138348522,0.19604507297634904
ENSSSCG00000013893,0.196042786106159
ENSSSCG00000002667,0.19604223446378846
ENSSSCG00000035523,0.19603510251579112
ENSSSCG00000040981,0.19603326378401018
ENSSSCG00000028355,0.19603311501000356
ENSSSCG00000062382,0.19603225817916192
ENSSSCG00000056180,0.19603222409932122
ENSSSCG00000032083,0.19603179960127298
ENSSSCG00000040701,0.1960315977072481
ENSSSCG00000001518,0.19603104903755647
ENSSSCG00000012768,0.19602956851027514
ENSSSCG00000006308,0.1960277035406921
X5_83289716,0.1960275933707695
ENSSSCG00000036742,0.19602681843034805
ENSSSCG00000005743,0.19602631895880912
ENSSSCG00000040984,0.19602621518287303
ENSSSCG00000009217,0.1960254546524172
ENSSSCG00000000695,0.19602331552822064
ENSSSCG00000010816,0.19602308659686152
ENSSSCG00000028965,0.1960217712678724
X12_8451327,0.19602117308996772
X7_38652404,0.19602059941338504
ENSSSCG00000037772,0.1960203432275626
ENSSSCG00000008729,0.19601866832417258
ENSSSCG00000013435,0.1960170715000056
ENSSSCG00000008237,0.1960131140391312
ENSSSCG00000006783,0.19601272106562373
ENSSSCG00000030278,0.19601262450585183
ENSSSCG00000023186,0.19601200157333076
ENSSSCG00000017919,0.19601125775779607
ENSSSCG00000016682,0.19601122100725343
ENSSSCG00000007709,0.19601108174148968
ENSSSCG00000004490,0.19601086487586378
ENSSSCG00000038941,0.19600929991346916
ENSSSCG00000038465,0.19600467693510606
ENSSSCG00000012889,0.19600437822622332
ENSSSCG00000018649,0.19600365884696003
ENSSSCG00000013011,0.19600318168564076
X14_50930578,0.19600291209371318
ENSSSCG00000026006,0.19600273185871983
ENSSSCG00000040642,0.1960018629332777
X2_74335625,0.19600184857158712
X9_77116794,0.19599875100289435
ENSSSCG00000057704,0.1959985568835311
ENSSSCG00000053292,0.19599823584710388
ENSSSCG00000003667,0.19599734465628946
ENSSSCG00000023215,0.19599705068949239
ENSSSCG00000007356,0.19599648388631458
ENSSSCG00000056284,0.19599585713940823
ENSSSCG00000056306,0.19599526402673376
ENSSSCG00000016754,0.19599501349080092
ENSSSCG00000008555,0.19599281528018378
X1_69396467,0.19599215814349674
ENSSSCG00000006290,0.19599178275360885
ENSSSCG00000037963,0.19599024605508006
ENSSSCG00000036512,0.19598868108032488
ENSSSCG00000016200,0.19598707849417937
ENSSSCG00000010831,0.19598674859528095
ENSSSCG00000027016,0.19598656815015683
ENSSSCG00000002455,0.19598491243920105
X3_18059444,0.195984692450856
ENSSSCG00000005646,0.19598459531280898
ENSSSCG00000035148,0.1959840550777284
ENSSSCG00000032434,0.19598394843295394
ENSSSCG00000023531,0.19598328501627368
ENSSSCG00000024312,0.19598273561880444
ENSSSCG00000013304,0.19597698936193114
ENSSSCG00000015266,0.19597570182166207
X14_114170012,0.19597537298536782
ENSSSCG00000038879,0.1959749249003509
ENSSSCG00000005092,0.19597294714199823
ENSSSCG00000017953,0.19596725988493716
ENSSSCG00000008233,0.19596658399126007
ENSSSCG00000008480,0.1959656598078676
ENSSSCG00000036106,0.19596433965724327
ENSSSCG00000003830,0.1959634071805708
ENSSSCG00000038956,0.19596308634770288
ENSSSCG00000033640,0.19596228805771124
X1_94245906,0.19596203866297723
ENSSSCG00000032119,0.1959610418195429
ENSSSCG00000009840,0.19596017803220575
ENSSSCG00000038089,0.19595997237024224
ENSSSCG00000016330,0.19595906385237122
ENSSSCG00000061605,0.19595874813267428
ENSSSCG00000006282,0.19595800619216522
ENSSSCG00000032003,0.19595782307439918
ENSSSCG00000008947,0.1959575578098028
X3_13770525,0.1959573561439646
ENSSSCG00000021654,0.1959564205255696
ENSSSCG00000007939,0.19595638519376124
ENSSSCG00000016572,0.1959561950017774
X10_49316359,0.19595553831370544
ENSSSCG00000040086,0.19595196130607495
ENSSSCG00000013244,0.19595132622610872
ENSSSCG00000009903,0.19594897908212786
ENSSSCG00000012001,0.1959464584651658
ENSSSCG00000030115,0.19594617956878857
ENSSSCG00000025357,0.19594612176983253
ENSSSCG00000016722,0.1959457620765902
ENSSSCG00000041958,0.19594561346005523
ENSSSCG00000022760,0.19594255179870515
ENSSSCG00000001934,0.1959413634765896
ENSSSCG00000011662,0.1959403372575539
ENSSSCG00000010288,0.1959394371459127
ENSSSCG00000008738,0.19593797189109183
ENSSSCG00000009151,0.19593777529394504
ENSSSCG00000000035,0.19593643890419452
ENSSSCG00000011963,0.19593516166405028
ENSSSCG00000036885,0.1959334437674057
ENSSSCG00000004612,0.1959327342437853
ENSSSCG00000029005,0.1959326792078491
ENSSSCG00000055314,0.19593127784538583
X13_281299,0.195929977143749
ENSSSCG00000013734,0.19592983887656296
X15_110438774,0.19592978690272772
ENSSSCG00000012241,0.19592885271748328
ENSSSCG00000007901,0.19592871699689585
ENSSSCG00000001875,0.19592818650402513
ENSSSCG00000058042,0.19592805893038356
ENSSSCG00000002996,0.1959269909535108
ENSSSCG00000044084,0.19592665080523322
ENSSSCG00000022705,0.19592640354106006
ENSSSCG00000054992,0.195926211145152
ENSSSCG00000039798,0.19592408633613737
ENSSSCG00000006727,0.19592367131470048
ENSSSCG00000025164,0.19592274384599237
ENSSSCG00000048207,0.19592221759154033
ENSSSCG00000061569,0.19592215395223345
ENSSSCG00000022912,0.1959207087637098
ENSSSCG00000007522,0.19591985557069083
ENSSSCG00000018874,0.19591846576168873
X12_4753105,0.19591780021600763
X15_121526302,0.1959166634590145
ENSSSCG00000007340,0.1959157300445964
X16_54970379,0.195914929887998
ENSSSCG00000016497,0.19591491701588673
ENSSSCG00000009912,0.1959145506587467
ENSSSCG00000030581,0.19591433173364747
X14_75225270,0.19591192402879615
X7_5570808,0.1959091637471524
ENSSSCG00000031793,0.19590745737990847
ENSSSCG00000003493,0.19590569897766255
ENSSSCG00000037002,0.19590491782964384
ENSSSCG00000032444,0.19590365573548804
ENSSSCG00000030123,0.19590298380186622
X15_55105230,0.1959015316998016
ENSSSCG00000062019,0.19590063296968074
ENSSSCG00000010999,0.1959005890001401
ENSSSCG00000002786,0.19589809409712658
ENSSSCG00000013490,0.1958974559242515
ENSSSCG00000027762,0.19589555731807096
ENSSSCG00000016233,0.19589493027189436
ENSSSCG00000007308,0.19589427957206812
ENSSSCG00000029219,0.19589374905373028
ENSSSCG00000042447,0.19589358290345898
ENSSSCG00000029711,0.19589222354268085
ENSSSCG00000011561,0.19589115399650742
ENSSSCG00000000764,0.19589019230928886
ENSSSCG00000036828,0.19588966468279087
ENSSSCG00000017168,0.19588930391779819
ENSSSCG00000001543,0.19588930217881753
ENSSSCG00000023495,0.19588856760007553
ENSSSCG00000001818,0.1958876730482889
ENSSSCG00000056966,0.19588653728611338
X12_8168038,0.1958863122335565
ENSSSCG00000023263,0.19588553540138087
ENSSSCG00000005688,0.19588500481065538
ENSSSCG00000053405,0.19588399207206808
ENSSSCG00000009152,0.19588295360371827
X10_53303088,0.1958812286136201
ENSSSCG00000025425,0.19588042894281524
ENSSSCG00000016824,0.19587964939980984
ENSSSCG00000007715,0.19587920944752735
ENSSSCG00000015200,0.1958787131940018
ENSSSCG00000027571,0.1958776187249608
X12_43302949,0.1958766669490851
ENSSSCG00000029441,0.19587637531278812
ENSSSCG00000014369,0.1958754720681281
ENSSSCG00000051327,0.19587515832922534
ENSSSCG00000039046,0.19587484804849925
ENSSSCG00000034742,0.19587479035671707
ENSSSCG00000030368,0.1958739803662554
ENSSSCG00000040575,0.19587360469382145
ENSSSCG00000015776,0.19587181608451398
ENSSSCG00000035410,0.19587176801903783
ENSSSCG00000021698,0.19587173906789648
ENSSSCG00000046234,0.19587098853671464
ENSSSCG00000056325,0.19586992292606273
ENSSSCG00000009516,0.1958693557875194
ENSSSCG00000012042,0.1958687178296439
ENSSSCG00000034879,0.1958684895047282
ENSSSCG00000057639,0.19586640463049662
ENSSSCG00000043509,0.19586566077615453
ENSSSCG00000015697,0.19586565237615794
ENSSSCG00000005638,0.19586548465177572
ENSSSCG00000005678,0.19586494409969737
ENSSSCG00000003511,0.1958644413932016
ENSSSCG00000001849,0.19586341512170616
X12_53008047,0.19586323828882496
ENSSSCG00000007074,0.1958620955691603
ENSSSCG00000002502,0.19586078648494695
ENSSSCG00000013888,0.19586056732826937
ENSSSCG00000021343,0.19585989758135636
ENSSSCG00000028827,0.1958597218226995
ENSSSCG00000012841,0.1958591446643285
ENSSSCG00000039963,0.19585883882531493
ENSSSCG00000060401,0.19585770184763127
ENSSSCG00000019302,0.1958576476699685
ENSSSCG00000032343,0.195857343432261
ENSSSCG00000055218,0.195856781637364
ENSSSCG00000011169,0.1958565164893175
ENSSSCG00000009720,0.1958555368362685
ENSSSCG00000030222,0.1958551539558914
ENSSSCG00000063447,0.1958549971061666
ENSSSCG00000027190,0.19585468509448958
ENSSSCG00000003137,0.19585447092307828
ENSSSCG00000013429,0.19585149642419755
ENSSSCG00000055255,0.19585078861358912
ENSSSCG00000014934,0.19584959458600434
ENSSSCG00000009963,0.1958485396922931
ENSSSCG00000019065,0.19584848613772476
ENSSSCG00000010994,0.19584736569427924
ENSSSCG00000040087,0.19584659988802014
ENSSSCG00000058604,0.19584587039698398
ENSSSCG00000017499,0.19584551974300834
ENSSSCG00000027374,0.19584545054314262
ENSSSCG00000001027,0.1958454369362948
ENSSSCG00000057910,0.19584531962763552
ENSSSCG00000029311,0.19584407033193973
ENSSSCG00000005967,0.19584402389857497
ENSSSCG00000026733,0.19584392330301167
ENSSSCG00000001718,0.1958437276092583
ENSSSCG00000045239,0.19584355645629498
ENSSSCG00000009967,0.19584242968029336
ENSSSCG00000004500,0.19584208187786425
ENSSSCG00000015611,0.195841771383035
ENSSSCG00000013380,0.19584166535295403
ENSSSCG00000022413,0.19584142742560348
ENSSSCG00000014982,0.19584002386716087
ENSSSCG00000022073,0.19583975151262767
X7_34697273,0.19583786363979971
ENSSSCG00000011530,0.1958375925820381
ENSSSCG00000021478,0.19583737894977385
ENSSSCG00000031802,0.19583693999611387
ENSSSCG00000006084,0.19583685970292222
ENSSSCG00000011405,0.19583667205944189
ENSSSCG00000013437,0.19583637920946775
ENSSSCG00000038410,0.19583606146706722
ENSSSCG00000010437,0.19583583960694073
ENSSSCG00000037970,0.19583458077156324
ENSSSCG00000011300,0.19583457869431686
X1_74341934,0.19583381178787945
X8_129857654,0.1958337880812673
ENSSSCG00000002020,0.19583334926903773
ENSSSCG00000020931,0.19583206446511642
X2_87078016,0.19583200358299216
ENSSSCG00000017288,0.195831542842594
ENSSSCG00000027646,0.19583114106196717
ENSSSCG00000010449,0.19583085844250336
ENSSSCG00000027928,0.19583042417885024
ENSSSCG00000036438,0.1958294277460427
ENSSSCG00000002935,0.19582771679658592
ENSSSCG00000052703,0.19582717520380574
ENSSSCG00000058184,0.1958268454284813
ENSSSCG00000016989,0.1958252919113703
ENSSSCG00000008769,0.19582503807757784
ENSSSCG00000052671,0.19582463934352007
ENSSSCG00000023906,0.1958246082531095
X7_5288975,0.19582399868363842
ENSSSCG00000053560,0.19582321176903794
ENSSSCG00000040569,0.1958231815291389
ENSSSCG00000052096,0.19582192995085612
ENSSSCG00000011046,0.19582088269255876
ENSSSCG00000017565,0.19581964158505513
ENSSSCG00000052142,0.19581959851146208
ENSSSCG00000057014,0.19581864682148534
ENSSSCG00000011881,0.19581805489674348
ENSSSCG00000007027,0.1958177131667563
ENSSSCG00000030849,0.19581750364805534
ENSSSCG00000017544,0.19581744788014904
ENSSSCG00000034656,0.19581718745774312
ENSSSCG00000016567,0.19581601132389131
X7_46012474,0.19581586248452618
ENSSSCG00000030183,0.19581559042094152
ENSSSCG00000032182,0.19581509392495008
ENSSSCG00000000188,0.19581498207789566
ENSSSCG00000011720,0.1958144304896727
ENSSSCG00000044013,0.19581417510269492
ENSSSCG00000051838,0.19581405779176517
ENSSSCG00000011686,0.19581393770698888
ENSSSCG00000005501,0.1958133733337758
ENSSSCG00000002704,0.19581294980360425
X3_4034562,0.1958128903793722
ENSSSCG00000017918,0.19581271075319764
ENSSSCG00000004480,0.1958126727538864
ENSSSCG00000037815,0.1958124989773683
ENSSSCG00000025928,0.1958123710149056
ENSSSCG00000014625,0.19581221581272146
ENSSSCG00000003301,0.19581053299837664
X14_62429721,0.1958104065020826
ENSSSCG00000012941,0.19580956628579635
ENSSSCG00000020562,0.1958093948268891
ENSSSCG00000053937,0.19580935451055567
ENSSSCG00000034278,0.19580908430838823
ENSSSCG00000006177,0.19580851962611123
ENSSSCG00000029199,0.19580727292955746
ENSSSCG00000014557,0.1958059586129384
ENSSSCG00000016432,0.19580594889025005
ENSSSCG00000036529,0.19580513337716468
ENSSSCG00000038307,0.19580486879239647
ENSSSCG00000026152,0.19580378276470878
ENSSSCG00000031377,0.1958030502791389
ENSSSCG00000028066,0.19580239078516065
ENSSSCG00000056768,0.19580100771337128
ENSSSCG00000009932,0.1958007411979422
ENSSSCG00000040119,0.1958000631483459
ENSSSCG00000001398,0.19579968971192835
X12_8992431,0.1957992164893176
ENSSSCG00000008690,0.19579897243057753
ENSSSCG00000007667,0.1957978613944125
ENSSSCG00000003789,0.19579688661571892
X7_85525717,0.19579575163359253
ENSSSCG00000056368,0.19579573528832162
ENSSSCG00000004435,0.19579536681954304
ENSSSCG00000017472,0.19579519059299166
ENSSSCG00000038533,0.1957949169499681
ENSSSCG00000039780,0.19579482462076947
ENSSSCG00000032668,0.19579476806616727
ENSSSCG00000012327,0.19579459026613003
ENSSSCG00000031639,0.19579419398322517
ENSSSCG00000003136,0.19579382631369743
ENSSSCG00000040183,0.19579328332027582
ENSSSCG00000038772,0.1957919724916486
ENSSSCG00000007478,0.19579181061039272
X6_145911694,0.19579087531798883
X10_18318816,0.19579076581846075
ENSSSCG00000039575,0.19579001057856157
ENSSSCG00000035209,0.19578909548929363
X13_32664843,0.19578819967939126
ENSSSCG00000055397,0.19578722438558815
X1_75900456,0.1957868715301103
X14_138406655,0.19578642876037994
ENSSSCG00000013475,0.19578552138715546
X1_79329088,0.1957855077002271
ENSSSCG00000035811,0.19578458080312877
ENSSSCG00000000010,0.1957844673418111
ENSSSCG00000055289,0.19578444568512182
ENSSSCG00000050858,0.19578374769075502
ENSSSCG00000008689,0.19578337490021439
X10_44066455,0.19578330194283464
ENSSSCG00000008586,0.19578307953476026
ENSSSCG00000057209,0.19578294492754597
ENSSSCG00000006641,0.19578191176903786
ENSSSCG00000034774,0.1957808800951561
ENSSSCG00000014831,0.19577838405849096
ENSSSCG00000012375,0.19577833980835968
ENSSSCG00000032086,0.1957777547770715
ENSSSCG00000051819,0.19577761143603747
ENSSSCG00000015074,0.19577647852612715
X2_269280,0.19577638260653377
ENSSSCG00000016597,0.19577635167404037
ENSSSCG00000054089,0.19577634954451997
ENSSSCG00000052303,0.19577554863078725
ENSSSCG00000040181,0.19577493903529006
ENSSSCG00000011294,0.19577407088689872
ENSSSCG00000017795,0.1957740461804598
ENSSSCG00000002820,0.19577241747892443
ENSSSCG00000003040,0.19577159615455975
ENSSSCG00000040494,0.19577086707206826
ENSSSCG00000023334,0.19577079889025012
ENSSSCG00000053704,0.1957706280860542
ENSSSCG00000016367,0.19577050041742655
ENSSSCG00000000107,0.1957703704716093
ENSSSCG00000018926,0.19577022319580561
ENSSSCG00000004050,0.1957698217137649
X9_138248019,0.1957696536816707
X1_66475147,0.19576963892370144
